,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,OWNER_SEX,OWNER_SEX_LABEL,OWNER_ETH,OWNER_ETH_LABEL,OWNER_RACE,OWNER_RACE_LABEL,OWNER_VET,OWNER_VET_LABEL,QDESC,QDESC_LABEL,OWNCHAR,OWNCHAR_LABEL,YEAR,OWNPDEMP,OWNPDEMP_F,OWNPDEMP_PCT,OWNPDEMP_PCT_F,OWNPDEMP_S,OWNPDEMP_S_F,OWNPDEMP_PCT_S,OWNPDEMP_PCT_S_F,state
54,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OH1N,Wanted to be my own boss: Not important,2018,3176,,12.6,,12.7,,1.3,,28
55,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OH1S,Wanted to be my own boss: Somewhat important,2018,7918,,31.3,,5.8,,1.6,,28
56,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OH1V,Wanted to be my own boss: Very important,2018,14087,,55.7,,4.1,,1.0,,28
57,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OI1N,Flexible hours: Not important,2018,4658,,18.4,,9.4,,1.2,,28
58,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OI1S,Flexible hours: Somewhat important,2018,8196,,32.4,,8.4,,2.1,,28
59,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OI1V,Flexible hours: Very important,2018,12320,,48.7,,3.9,,2.2,,28
60,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OJ1N,Balance work and family: Not important,2018,3250,,12.9,,11.9,,1.3,,28
61,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OJ1S,Balance work and family: Somewhat important,2018,8139,,32.2,,9.0,,2.2,,28
62,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OJ1V,Balance work and family: Very important,2018,13700,,54.2,,4.0,,2.1,,28
63,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OK1N,Greater income: Not important,2018,2014,,8.0,,15.0,,1.1,,28
64,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OK1S,Greater income: Somewhat important,2018,8044,,31.8,,7.6,,1.7,,28
65,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OL1V,Best avenue for ideas: Very important,2018,12125,,48.0,,7.4,,2.4,,28
66,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OK1V,Greater income: Very important,2018,14816,,58.6,,4.1,,1.6,,28
67,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OL1N,Best avenue for ideas: Not important,2018,3985,,15.8,,10.4,,1.7,,28
68,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OL1S,Best avenue for ideas: Somewhat important,2018,9063,,35.9,,5.9,,1.9,,28
69,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OM1N,Couldn't find a job: Not important,2018,19506,,77.2,,6.1,,2.4,,28
70,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OM1S,Couldn't find a job: Somewhat important,2018,3820,,15.1,,13.2,,2.2,,28
71,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OM1V,Couldn't find a job: Very important,2018,1472,,5.8,,12.3,,0.7,,28
72,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,ON1N,Work for self: Not important,2018,8330,,33.0,,8.5,,2.3,,28
73,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,ON1S,Work for self: Somewhat important,2018,9764,,38.6,,5.8,,1.6,,28
74,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,ON1V,Work for self: Very important,2018,7034,,27.8,,6.7,,1.7,,28
75,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OO1N,Start my own business: Not important,2018,5489,,21.7,,9.9,,1.8,,28
76,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OO1S,Start my own business: Somewhat important,2018,9186,,36.3,,5.1,,1.5,,28
77,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OP1V,Friend or family role model: Very important,2018,7245,,28.7,,6.4,,1.2,,28
78,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OO1V,Start my own business: Very important,2018,10116,,40.0,,5.1,,1.6,,28
79,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OP1N,Friend or family role model: Not important,2018,10699,,42.3,,6.4,,1.9,,28
80,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OP1S,Friend or family role model: Somewhat important,2018,7194,,28.5,,6.3,,1.7,,28
81,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OQ1N,Other: Not important,2018,19298,,76.3,,6.4,,2.1,,28
82,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OQ1S,Other: Somewhat important,2018,2394,,9.5,,14.2,,1.5,,28
83,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OQ1V,Other: Very important,2018,2586,,10.2,,11.6,,1.4,,28
84,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OR1N,Carry on family business: Not important,2018,15918,,63.0,,5.3,,2.3,,28
85,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OR1S,Carry on family business: Somewhat important,2018,3761,,14.9,,9.4,,1.3,,28
86,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OR1V,Carry on family business: Very important,2018,5336,,21.1,,9.0,,1.6,,28
87,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OS1N,Help my community: Not important,2018,9088,,36.0,,7.2,,1.8,,28
88,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OS1S,Help my community: Somewhat important,2018,9816,,38.8,,5.8,,1.7,,28
89,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OS1V,Help my community: Very important,2018,6027,,23.8,,5.0,,1.2,,28
90,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O11,USBORN,EI,Owner was not born in the U.S.,2018,1825,,7.2,,12.8,,0.9,,28
91,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OTTR,Total reporting,2018,25279,,100.0,,4.0,,0.0,,28
92,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O10,REASONOWN,OTXX,Item not reported,2018,1474,,0.0,X,17.6,,0.0,X,28
93,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O11,USBORN,EH,Owner was born in the U.S.,2018,23490,,92.8,,4.3,,0.9,,28
94,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O11,USBORN,EJ,Total reporting,2018,25314,,100.0,,4.0,,0.0,,28
95,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O11,USBORN,EK,Item not reported,2018,1439,,0.0,X,18.7,,0.0,X,28
96,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O12,USCITIZEN,EL,Owner is a citizen of the U.S.,2018,25053,,99.0,,4.1,,0.3,,28
97,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O12,USCITIZEN,EM,Owner is not a citizen of the U.S.,2018,262,,1.0,,27.7,,0.3,,28
98,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O12,USCITIZEN,EN,Total reporting,2018,25314,,100.0,,4.0,,0.0,,28
99,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O12,USCITIZEN,EO,Item not reported,2018,1439,,0.0,X,18.7,,0.0,X,28
100,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O13,DISVETRN,FG,Service-disabled veteran,2018,153,,6.7,,44.7,,2.9,,28
101,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O13,DISVETRN,FH,Not a service-disabled veteran,2018,2138,,93.3,,10.7,,3.0,,28
102,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O13,DISVETRN,FJ,Total reporting,2018,2291,,100.0,,9.7,,0.0,,28
103,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O13,DISVETRN,FK,Item not reported,2018,360,,0.0,X,28.7,,0.0,X,28
104,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,ML,Served on active duty military service,2018,1242,,52.9,,10.9,,5.0,,28
105,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,MN,Served on post-9/11 active duty military service,2018,188,,8.0,,30.8,,2.6,,28
106,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,MPSY,Served in the National Guard or as a military reservist in reference year,2018,184,,7.8,,38.4,,2.7,,28
107,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,MQ,None of the above,2018,797,,34.0,,17.4,,4.8,,28
108,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,MR,Total reporting,2018,2346,,100.0,,8.6,,0.0,,28
109,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,002,Veteran,O14,VETSPECIFIC,MS,Item not reported by veterans,2018,305,,0.0,X,36.0,,0.0,X,28
110,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O15,PRIORBUSTAT,DI3,Business was purchased by another company,2018,0,D,0.0,D,0.0,D,0.0,D,28
111,0400000US28,Mississippi,00,Total for all sectors,001,All owners of respondent firms,001,All owners of respondent firms,00,All owners of respondent firms,001,All owners of respondent firms,O15,PRIORBUSTAT,DI0,This is the owner's first business,2018,6460,,25.9,,8.8,,1.9,,28
