,able,accidentally,actually,agrees,alien,appears,army,arrive,attack,battle,begin,believes,best,body,boy,breaks,bring,brother,called,calls,captured,car,causing,child,children,city,come,control,convinces,daughter,dead,demands,despite,destroy,destroyed,dies,discover,dr,earth,escapes,falls,following,force,forced,forces,form,free,girl,giving,going,gone,good,hand,head,heart,helps,high,hospital,including,inside,instead,job,killing,kills,large,lead,leads,learn,live,lives,living,local,long,love,manages,meet,men,money,morning,new york,offers,order,orders,party,people,plan,planet,police,power,prevent,quickly,realizing,rescue,rest,revealed,room,run,runs,says,scene,school,second,secret,sends,sent,set,ship,shows,starts,states,stay,stop,suddenly,taking,team,tell,telling,trying,turns,wants,wife,woman,work,working,year old,york,young
10,0.0,0.0,0.11205055733784404,0.0,0.0,0.09772246551282095,0.0,0.10623922566862698,0.09772246551282095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11051792092820781,0.0,0.0,0.0,0.10361831343478324,0.0,0.0,0.0,0.0,0.5930108344902076,0.0,0.0,0.0,0.0,0.11051792092820781,0.0,0.10236867499817508,0.0,0.0,0.0,0.0,0.0,0.0,0.20231268965532045,0.0,0.0,0.10623922566862698,0.0,0.0,0.10904102926965331,0.0,0.0,0.0,0.0,0.0,0.0,0.22103584185641562,0.09663946680444004,0.0,0.0,0.0,0.0,0.10761596920050433,0.10904102926965331,0.10361831343478324,0.0,0.0,0.0,0.0,0.0,0.20981525899049547,0.0,0.0,0.0,0.0,0.0,0.0,0.09663946680444004,0.10623922566862698,0.0,0.0,0.0,0.0,0.0,0.0,0.0999791596569905,0.10361831343478324,0.0,0.0,0.0,0.43616411707861324,0.0,0.10361831343478324,0.1153010952812898,0.0,0.0,0.10115634482766023,0.0,0.0,0.0,0.10361831343478324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10490762949524773,0.10490762949524773,0.10623922566862698,0.0,0.0,0.0,0.0,0.09663946680444004,0.0,0.0,0.0,0.0,0.0,0.0,0.199958319313981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14186700034220293,0.0,0.0,0.14186700034220293,0.0,0.0,0.0,0.0,0.0,0.1400888477474758,0.0,0.0,0.0,0.0,0.27015910773000906,0.13507955386500453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15396780634252633,0.1335075946572902,0.0,0.0,0.0,0.27015910773000906,0.0,0.0,0.13197992193260116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904792164975676,0.0,0.0,0.0,0.0,0.0,0.0,0.13836715408075378,0.2733968881944817,0.0,0.0,0.1517540787518047,0.0,0.1400888477474758,0.0,0.0,0.0,0.15396780634252633,0.0,0.13669844409724086,0.12904792164975676,0.28373400068440585,0.13836715408075378,0.0,0.0,0.14186700034220293,0.0,0.1517540787518047,0.0,0.0,0.28741088130695813,0.0,0.0,0.0,0.2912168013152272,0.0,0.0,0.0,0.1517540787518047,0.13507955386500453,0.0,0.0,0.12904792164975676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28741088130695813,0.0,0.0,0.14370544065347907,0.12904792164975676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904792164975676,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09463462742201369,0.312646547439365,0.0,0.0,0.0,0.19142428538036801,0.0,0.10288227467444218,0.10702577156246988,0.09463462742201369,0.0,0.0,0.3010325343678002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013767124904003,0.0,0.0,0.0,0.0,0.0,0.19592000578172944,0.0,0.0,0.20576454934888436,0.0,0.31678664034400655,0.10559554678133552,0.10288227467444218,0.0,0.0,0.0,0.0,0.10850997966997315,0.10702577156246988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034417812260008,0.0,0.0,0.0,0.11005240665870036,0.0,0.30477826297905597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20068835624520015,0.0,0.0,0.0,0.0,0.11005240665870036,0.0,0.0,0.0,0.0,0.203185508652704,0.0,0.0,0.0,0.0,0.0,0.0,0.09796000289086472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101592754326352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312646547439365,0.11005240665870036,0.0,0.0,0.09682001446089174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.20973741205074786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09662675014340917,0.0,0.0,0.0,0.0,0.0,0.09541563616994736,0.0,0.0,0.0,0.08989258185319064,0.0,0.0,0.0,0.08989258185319064,0.0,0.0,0.0,0.18848595364905685,0.1033609184336277,0.0,0.0,0.0,0.6365316438675641,0.0,0.0,0.0,0.0,0.0,0.0,0.09917504786304535,0.0,0.0,0.0,0.0,0.10486870602537393,0.10191227523706335,0.0,0.08789557297820613,0.0,0.0,0.08989258185319064,0.0,0.0,0.0,0.0,0.0,0.09424297682452842,0.0,0.0,0.10486870602537393,0.0,0.0,0.0,0.0,0.10486870602537393,0.0,0.0,0.0,0.0,0.0,0.1033609184336277,0.0,0.0,0.2038245504741267,0.0,0.0,0.0,0.0,0.0,0.0,0.09917504786304535,0.0,0.0,0.0,0.0,0.0,0.09200376598724873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541563616994736,0.0,0.4831337507170459,0.0978789265634558,0.0,0.0,0.0,0.08789557297820613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917504786304535,0.0,0.0,0.0,0.10191227523706335,0.0,0.2038245504741267,0.0
14,0.0,0.17921033138345513,0.0920782646986826,0.17029802829649376,0.0,0.0,0.09338712127554653,0.0,0.08030406327535845,0.0884341134330316,0.0884341134330316,0.0,0.0,0.0,0.0,0.08730276559896254,0.0,0.08030406327535845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48731045953427127,0.0,0.0,0.0,0.0,0.5449128653502184,0.0,0.0,0.0,0.0,0.0,0.16431703234623732,0.0920782646986826,0.08215851617311866,0.0,0.0,0.0,0.0,0.08121840992237854,0.08960516569172756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07941410213542445,0.0,0.0,0.24365522976713563,0.0,0.0,0.0,0.08514901414824688,0.0,0.0,0.09081881089170309,0.0,0.0,0.17241703579304313,0.0,0.0,0.08412211574205045,0.09474941511757144,0.0,0.0,0.07941410213542445,0.0,0.0,0.09338712127554653,0.0,0.0,0.0,0.0,0.08215851617311866,0.0,0.0,0.0,0.0,0.0,0.0,0.08514901414824688,0.0,0.0,0.0,0.0,0.2842482453527143,0.0,0.07941410213542445,0.0,0.0,0.08730276559896254,0.0,0.0,0.0,0.0,0.0,0.08620851789652156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682442314841009,0.0884341134330316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.5059217691033535,0.0,0.0,0.09581780122574862,0.0,0.09708662892348616,0.0,0.0,0.0,0.0,0.09840160580305765,0.08700894342504023,0.0,0.0,0.09225841697846132,0.0,0.09114577906596073,0.0,0.0,0.0,0.0,0.09006635923485797,0.0,0.08799963222005987,0.1968032116061153,0.0,0.0,0.09225841697846132,0.0,0.0,0.08901823138239234,0.0,0.0,0.18013271846971593,0.0,0.0,0.09459199302036529,0.08799963222005987,0.0,0.0,0.0,0.09708662892348616,0.0,0.0,0.0,0.0,0.09840160580305765,0.0,0.30798117168437733,0.20532078112291824,0.0,0.0,0.0,0.0,0.09225841697846132,0.0,0.0,0.1968032116061153,0.0,0.10266039056145912,0.09340638257238336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09225841697846132,0.30355306146201216,0.0,0.0,0.0,0.0,0.1780364627647847,0.18451683395692264,0.0,0.0,0.0,0.0,0.0,0.09225841697846132,0.0,0.0,0.0,0.09006635923485797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09976621601788793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35199852888023947,0.0,0.0,0.0,0.0,0.0,0.1780364627647847
16,0.13513115466140163,0.0,0.15668051257108948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14488968949760356,0.0,0.0,0.0,0.0,0.0,0.0,0.2828942279979673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194031610459494,0.0,0.14144711399898366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15247228361155402,0.0,0.0,0.0,0.14314231763772103,0.2897793789952071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27960210736396623,0.0,0.30494456722310803,0.0,0.4346690684928106,0.0,0.0,0.0,0.2828942279979673,0.0,0.0,0.0,0.0,0.15453742409431476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15247228361155402,0.0,0.15047961934121357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15047961934121357,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336071213889977,0.0,0.5277299905148942,0.0,0.0,0.12573442282351063,0.0,0.0,0.0,0.14291854745755345,0.0,0.0,0.0,0.12873949241283839,0.0,0.0,0.0,0.0,0.14091548881048666,0.0,0.0,0.0,0.13031104560556434,0.1336071213889977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14091548881048666,0.0,0.0,0.0,0.0,0.12429569532044189,0.0,0.0,0.0,0.26062209121112867,0.0,0.0,0.0,0.0,0.14500338586410524,0.0,0.0,0.14500338586410524,0.12873949241283839,0.0,0.0,0.0,0.24306880798589503,0.0,0.0,0.0,0.0,0.1336071213889977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390933136816693,0.14500338586410524,0.0,0.0,0.254429716662508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254429716662508,0.0,0.0,0.0,0.0,0.13193249762872356,0.0,0.1353385227525467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353385227525467,0.0,0.0
18,0.0,0.0,0.0,0.0,0.146676400620823,0.12431433947999129,0.1445675078420319,0.0,0.0,0.0,0.0,0.0,0.0,0.12572978964333223,0.0,0.13514864874268206,0.0,0.0,0.0,0.0,0.0,0.0,0.2604497164302599,0.0,0.0,0.0,0.0,0.0,0.1445675078420319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850826767564815,0.2543702336878255,0.1286826332662573,0.0,0.0,0.13514864874268206,0.0,0.0,0.0,0.13514864874268206,0.0,0.0,0.0,0.0,0.0,0.0,0.12293663918985287,0.0,0.0,0.0,0.0,0.0,0.0,0.5272581744669879,0.0,0.13181454361674697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39544363085024087,0.0,0.14254133837824076,0.0,0.1286826332662573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14059164664740825,0.0,0.13345470356969616,0.0,0.0,0.0,0.0,0.1445675078420319,0.0,0.0,0.14059164664740825,0.0,0.0,0.1445675078420319,0.0,0.13181454361674697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.33381990066874356,0.0,0.32902028481399553,0.0,0.0,0.0,0.1557849561673351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472990505519018,0.0,0.0,0.14643399917408384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14472990505519018,0.0,0.0,0.0,0.0,0.1499979467405591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599858236227749,0.0,0.0,0.0,0.0,0.0,0.1557849561673351,0.0,0.0,0.0,0.0,0.0,0.32902028481399553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28945981011038036,0.0,0.0,0.15784787417158194,0.1499979467405591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599858236227749,0.0,0.0,0.0,0.0,0.1599858236227749,0.0,0.0,0.15186436161799313,0.46137594365394,0.0,0.0,0.16451014240699777,0.0,0.0,0.0,0.14818896922060282,0.0,0.0,0.0,0.0,0.0,0.0,0.14307382002896224,0.0,0.0,0.0,0.1557849561673351,0.0,0.0
